"","osm_id","osm_user","osm_uid","osm_version","osm_changeset","osm_timestamp","access","addr:housename","addr:housenumber","addr:place","addr:city","addr:country","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
"4229",1038202735,"Mateusz Konieczny","1722488","2","53702544","2017-11-12T00:01:44Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street_lamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A9999594C4D4F41713D0AD79F2501C1"
"4230",1038202753,"Mateusz Konieczny","1722488","2","53702544","2017-11-12T00:01:44Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street_lamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5683E4D4F41B81E85EB752501C1"
"4231",1038202841,"charles juma","383494","1","6658066","2010-12-14T12:59:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E856B234D4F41AE47E17AE62301C1"
"4232",4503959148,"Richard Chapia","4757967","1","43693253","2016-11-16T09:26:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pona 3 Dispensary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17A54724D4F419A999999A52A01C1"
"4233",2393684654,"Manu1400","181135","3","19292003","2013-12-05T16:14:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Motherwell clinic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000033333373724D4F410AD7A370712A01C1"
"4234",1102975988,"xybot","70696","2","6972101","2011-01-14T22:26:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poshomil to be changedl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kiosk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14EE884D4F41E17A14AE2F2A01C1"
"4235",1204137139,"user_5359","5359","2","14534236","2013-01-05T07:20:53Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B87E7D4D4F418FC2F528642801C1"
"4236",1038202642,"charles juma","383494","1","6658066","2010-12-14T12:59:21Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roho israel church of God",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00007B14AEE78F4D4F419A999999C72701C1"
"4237",1038202725,"charles juma","383494","1","6658066","2010-12-14T12:59:26Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brilliant center academy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285CCF9F4D4F4185EB51B8602701C1"
"4238",4503896057,"felloh Jamuradi","4758194","1","43692606","2016-11-16T08:54:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johana Justin Jinnich(Shofco Mathre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000CDCCCCECAC4D4F41EC51B81E3D2B01C1"
"4239",2392593375,"Manu1400","181135","2","19292003","2013-12-05T16:14:20Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upendo hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17AB4C84D4F41000000000C2B01C1"
"4240",1102975991,"xybot","70696","3","7871762","2011-04-15T17:45:11Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141 Community Toilet/Rotary International",NA,NA,NA,"Community Public Toilet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F568C84D4F41D7A3703D042B01C1"
"4241",1204137093,"user_5359","5359","2","14534236","2013-01-05T07:20:53Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8FC2B64D4F410AD7A370B12701C1"
"4242",1038202840,"charles juma","383494","1","6658066","2010-12-14T12:59:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14EEB34D4F4100000000242701C1"
"4243",1038202696,"chairman huruma","429943","2","7867816","2011-04-15T09:08:31Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathare 4b",NA,NA,NA,"Private toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285C4FCF4D4F415C8FC2F5222801C1"
"4244",1038202682,"Mateusz Konieczny","1722488","2","53702544","2017-11-12T00:01:44Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street_lamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0A97604D4F41C3F5285C5D2601C1"
"4245",1038202673,"charles juma","383494","1","6658066","2010-12-14T12:59:23Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285CAF624D4F4148E17A144E2601C1"
"4246",1038202707,"charles juma","383494","1","6658066","2010-12-14T12:59:26Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8F226E4D4F4100000000E22501C1"
"4247",2389245825,"Manu1400","181135","3","19292003","2013-12-05T16:14:20Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uard chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14CE794D4F41B81E85EB1F2501C1"
"4248",1038202684,"charles juma","383494","1","6658066","2010-12-14T12:59:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowara israel church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14CE974D4F41CDCCCCCC362601C1"
"4249",1038202825,"charles juma","383494","1","6658066","2010-12-14T12:59:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redeemed gospel church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EB91974D4F41C3F5285C052501C1"
"4250",2382178984,"Manu1400","181135","2","19292003","2013-12-05T16:14:01Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gumba chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000000000C0BD4D4F419A9999994B2601C1"
"4251",1038202780,"Mateusz Konieczny","1722488","3","53702588","2017-11-12T00:07:04Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street_lamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17A94C84D4F41AE47E17A342501C1"
"4252",2382178982,"Manu1400","181135","3","19292003","2013-12-05T16:14:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elra chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000D7A3703DEE4D4F415C8FC2F5262601C1"
"4253",1038202794,"charles juma","383494","1","6658066","2010-12-14T12:59:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St john evalasting gospel church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000CDCCCCACE54D4F411F85EB514E2401C1"
"4254",1038202808,"charles juma","383494","1","6658066","2010-12-14T12:59:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baraka chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000A4703D4AE64D4F41B81E85EB512301C1"
"4255",2382178981,"Felix okinyi","429952","1","16924017","2013-07-12T10:07:49Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baraka chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000C3F5289CE64D4F41A4703D0A2D2301C1"
"4256",2387236815,"Manu1400","181135","3","19683373","2013-12-28T18:31:34Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0A57B04D4F41B81E85EB051001C1"
"4257",2373149871,"Manu1400","181135","2","19683373","2013-12-28T18:31:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SINAI CHEMIST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00000AD7A3B0E84D4F41B81E85EBAF0C01C1"
"4258",2373149870,"Manu1400","181135","3","19683373","2013-12-28T18:02:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GEOJAN CHEMIST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17A74E84D4F41713D0AD7930B01C1"
"4259",612932092,"DingoKG","6318104","4","58294297","2018-04-21T16:41:51Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"fuel",NA,NA,NA,"Survey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total",NA,NA,NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000014AE47C1AE4D4F415C8FC2F5080901C1"
"4260",1038103778,"chairman huruma","429943","2","7867816","2011-04-15T09:08:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sokomoko",NA,NA,NA,"Sokomoko Toilet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000000000040104E4F4100000000482B01C1"
"4261",2389245824,"Manu1400","181135","3","19292003","2013-12-05T16:14:17Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shaback chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285C4F174E4F41B81E85EB292901C1"
"4262",1038202744,"charles juma","383494","1","6658066","2010-12-14T12:59:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenezar primary school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B85EFA4D4F411F85EB517A2701C1"
"4263",2382179032,"Manu1400","181135","2","19292003","2013-12-05T16:14:09Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD783294E4F41AE47E17AF82701C1"
"4264",1207163959,"Josef73","213831","3","19847559","2014-01-06T17:03:57Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bridge international",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EBB12E4E4F415C8FC2F5262801C1"
"4265",1207074884,"Tiany","1227812","4","42978735","2016-10-18T09:12:52Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A9999B93F4E4F41CDCCCCCC6E2B01C1"
"4266",2388223769,"mikelmaron","999","2","16996984","2013-07-18T08:51:18Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Map Mathare Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000333333137D4E4F4185EB51B84C2B01C1"
"4267",1103092319,"makuru jackson","429994","2","7792643","2011-04-07T09:21:31Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"catholic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIPCA Church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000A4703DCA884E4F41A4703D0A3B2B01C1"
"4268",1103092426,"hassanow","261848","1","6966085","2011-01-14T11:08:47Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Faith Assembly and Nursery School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8F02794E4F417B14AE475B2A01C1"
"4269",1412968568,"mathareriver","769728","3","14085478","2012-11-29T15:24:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIPCA Church","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EBB1864E4F415C8FC2F5E02A01C1"
"4270",1103092322,"hassanow","261848","1","6966085","2011-01-14T11:08:45Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maranatha Church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5A8774E4F41D7A3703DA42801C1"
"4271",2382178991,"Manu1400","181135","3","19292003","2013-12-05T16:14:03Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inner core chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD7C3004E4F4152B81E85C32501C1"
"4272",1038202656,"charles juma","383494","1","6658066","2010-12-14T12:59:22Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8F22284E4F4133333333DD2501C1"
"4273",1038202791,"ColinMarquardt","5735","2","7902209","2011-04-18T22:27:36Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"library",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Why not youth group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000085EB51182A4E4F418FC2F528942401C1"
"4274",1038202676,"charles juma","383494","1","6658066","2010-12-14T12:59:23Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kachi bora video show",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000AE47E1FAFB4D4F41A4703D0AC52201C1"
