"","osm_id","osm_user","osm_uid","osm_version","osm_changeset","osm_timestamp","access","addr:housename","addr:housenumber","addr:place","addr:city","addr:country","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","construction","covered","culvert","cutting","denomination","disused","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tracktype","tunnel","water","waterway","wetland","width","wood","z_order","way_area","way"
"3736",380254205,"caromimo","2267193","2","35311180","2015-11-14T17:05:05Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000085EB51F8075A4F41C3F5285C1B0501C114AE4761FF594F41EC51B81ED70101C1"
"3737",380263576,"caromimo","2267193","1","35311800","2015-11-14T17:23:32Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000D7A3701D205A4F41E17A14AE110501C10AD7A3501A5A4F41666666662A0301C17B14AEC7175A4F4185EB51B8560201C1"
"3738",380252770,"caromimo","2267193","5","35311223","2015-11-14T17:06:04Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000009000000F6285CCF365A4F417B14AE476D0501C1C3F5281C345A4F418FC2F5285E0401C114AE4721305A4F41EC51B81ECF0201C185EB51782F5A4F41F6285C8F8C0201C13D0AD7032C5A4F41295C8FC2850101C18FC2F508275A4F413D0AD7A30A0001C1B81E85CB255A4F4100000000ACFF00C1B81E85CB225A4F4133333333E1FE00C1713D0A17215A4F4148E17A1492FE00C1"
"3739",380256391,"caromimo","2267193","2","35311114","2015-11-14T17:03:19Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000C3F5281C345A4F418FC2F5285E0401C18FC2F5E8385A4F41333333335B0401C185EB51389F5A4F41713D0AD7190401C1"
"3740",380256690,"caromimo","2267193","3","35311093","2015-11-14T17:02:44Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000014AE4721305A4F41EC51B81ECF0201C10AD7A3D09C5A4F4185EB51B8B20201C1"
"3741",380257519,"caromimo","2267193","2","35311084","2015-11-14T17:02:26Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000020000003D0AD7032C5A4F41295C8FC2850101C1000000C09B5A4F417B14AE47470101C1"
"3742",380257520,"caromimo","2267193","3","35311904","2015-11-14T17:26:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000030000008FC2F508275A4F413D0AD7A30A0001C11F85EB91995A4F4185EB51B8060001C1000000C09B5A4F413D0AD7A3060001C1"
"3743",380257673,"caromimo","2267193","1","35310790","2015-11-14T16:53:26Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000070000000AD7A3D09C5A4F41CDCCCCCC1E0501C15C8FC2159D5A4F419A999999AF0401C185EB51389F5A4F41713D0AD7190401C10AD7A3D09C5A4F4185EB51B8B20201C1000000C09B5A4F417B14AE47470101C1000000C09B5A4F413D0AD7A3060001C13D0AD7039C5A4F4114AE47E196FE00C1"
"3744",380264055,"caromimo","2267193","1","35311904","2015-11-14T17:26:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"0102000020110F000002000000666666268E5A4F418FC2F52888FE00C11F85EB91995A4F4185EB51B8060001C1"
"3745",380264391,"caromimo","2267193","2","35311956","2015-11-14T17:27:53Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000040000003D0AD7039C5A4F4114AE47E196FE00C1E17A148E9D5A4F41D7A3703D14FE00C1C3F5285C9E5A4F41B81E85EB4BFD00C1713D0A779E5A4F410000000032FD00C1"
"3746",380511029,"caromimo","2267193","1","35341489","2015-11-16T02:39:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000713D0AB7065B4F41D7A3703D6AFB00C1713D0A17015B4F413D0AD7A390FD00C19A9999D9F05A4F4114AE47E1C40301C1"
"3747",380511030,"caromimo","2267193","1","35341489","2015-11-16T02:39:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000052B81E65145B4F4148E17A1432FC00C1713D0A97025B4F41C3F5285CDF0301C1"
"3748",380511032,"caromimo","2267193","1","35341489","2015-11-16T02:39:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000085EB51B8CB5A4F41CDCCCCCC18FE00C19A9999191A5B4F41F6285C8F76FF00C1"
"3749",380511033,"caromimo","2267193","1","35341489","2015-11-16T02:39:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000014AE4741D05A4F41D7A3703DB4FC00C1713D0A17015B4F413D0AD7A390FD00C1"
"3750",380513419,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"0102000020110F0000040000009A9999D9F05A4F416666666680F800C1295C8F22ED5A4F4133333333B5F800C1F6285C4FEC5A4F419A99999911F900C133333333EF5A4F413D0AD7A332F900C1"
"3751",380513420,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"0102000020110F00000A0000009A999979E45A4F4185EB51B8D4F700C1CDCCCC8CED5A4F413D0AD7A32AF800C15C8FC215F25A4F418FC2F52852F800C166666646F85A4F41713D0AD737F800C1CDCCCC0CFE5A4F4185EB51B8D4F700C1333333B3FF5A4F415C8FC2F57EF700C1D7A3705D085B4F4133333333E7F600C1F6285C4F105B4F415C8FC2F5D6F600C1713D0A571B5B4F4133333333E7F600C1666666661D5B4F41B81E85EBD9F600C1"
"3752",380511031,"caromimo","2267193","1","35341489","2015-11-16T02:39:33Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000002000000AE47E19A2A5B4F417B14AE478BFB00C17B14AE87215B4F41A4703D0A4FFF00C1"
"3753",380510840,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000E17A142EA55C4F4148E17A144EFD00C17B14AEA7405C4F413D0AD7A392FF00C1E17A14EEC95B4F418FC2F528400201C1"
"3754",380510834,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000A0000000AD7A330215C4F4148E17A141AFA00C19A999959265C4F41713D0AD7DFFA00C1F6285CAF2E5C4F4148E17A1414FC00C1295C8F02345C4F41AE47E17A2CFD00C18FC2F5483A5C4F413333333363FE00C17B14AEA7405C4F413D0AD7A392FF00C11F85EB51475C4F41713D0AD7DB0001C15C8FC2754F5C4F41E17A14AE510201C1C3F5289C4B5C4F41F6285C8F860201C19A999959595C4F4152B81E852B0501C1"
"3755",380510839,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000A4703D0A9E5C4F41CDCCCCCC34FC00C18FC2F5483A5C4F413333333363FE00C148E17A94CB5B4F415C8FC2F5CE0001C1"
"3756",380510838,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000000000E0965C4F4185EB51B8F2FA00C1295C8F02345C4F41AE47E17A2CFD00C10AD7A3D0A15B4F41A4703D0A770001C1"
"3757",380510837,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000003000000E17A14EE905C4F4133333333E7F900C1F6285CAF2E5C4F4148E17A1414FC00C1A4703DAAA55B4F41F6285C8F0EFF00C1"
"3758",380513417,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000009000000666666661D5B4F41B81E85EBD9F600C1EC51B83E255B4F416666666678F700C17B14AEA7255B4F415C8FC2F57EF700C148E17AF4285B4F418FC2F528D6F800C11F85EB312A5B4F41D7A3703D9CF900C1EC51B87E2D5B4F41CDCCCCCC26FA00C152B81E252F5B4F41713D0AD789FA00C114AE47412C5B4F417B14AE4707FB00C1AE47E19A2A5B4F417B14AE478BFB00C1"
"3759",380513421,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000002000000333333D38A5B4F4148E17A1484F200C100000000A75B4F41EC51B81ED1F700C1"
"3760",380513422,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000300000085EB51B89D5B4F4114AE47E1F0F100C1295C8F02AE5B4F41713D0AD727F400C1A4703DCAB35B4F41713D0AD771F500C1"
"3761",380510836,"kräckel","1092114","2","44905487","2017-01-04T18:44:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000300000048E17AB4895C4F4166666666A2F800C19A999959265C4F41713D0AD7DFFA00C1E17A14CEAC5B4F41333333339DFD00C1"
"3762",380513423,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000004000000CDCCCCACAB5B4F418FC2F52884F100C1C3F528BCB85B4F41C3F5285CCBF300C1D7A3701DC55B4F41B81E85EB37F600C13D0AD7E3CA5B4F411F85EB5118F700C1"
"3763",380513424,"caromimo","2267193","1","35341530","2015-11-16T02:46:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000005000000295C8F62C45B4F41295C8FC2C3F000C114AE4741D05B4F419A99999933F300C1E17A14CEDB5B4F41AE47E17A36F500C148E17A94E15B4F4152B81E855FF600C17B14AE87E65B4F41AE47E17A80F600C1"
"3764",380266831,"caromimo","2267193","1","35312429","2015-11-14T17:42:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000B000000CDCCCC8C405A4F4185EB51B830F000C1EC51B89E435A4F410AD7A37099F000C15C8FC2D5485A4F4152B81E85F7F000C1C3F5281C4D5A4F41C3F5285C51F100C152B81E85515A4F418FC2F5289CF100C148E17A54565A4F41713D0AD713F200C1CDCCCCCC595A4F41713D0AD76FF200C1CDCCCCAC5B5A4F41F6285C8F9AF200C1295C8FE25E5A4F418FC2F52810F300C1333333D3635A4F415C8FC2F598F300C1AE47E17A685A4F41B81E85EBFDF300C1"
"3765",380266832,"caromimo","2267193","1","35312429","2015-11-14T17:42:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000002000000A4703DAA4E5A4F41666666663CEF00C1B81E85AB785A4F413D0AD7A322F300C1"
"3766",380266833,"caromimo","2267193","1","35312429","2015-11-14T17:42:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000005000000AE47E15A5A5A4F41AE47E17A26EE00C1713D0AB7675A4F41A4703D0A21EF00C11F85EB516E5A4F41CDCCCCCCA6EF00C1295C8FE2785A4F4100000000B6F000C13D0AD7C3885A4F415C8FC2F54CF200C1"
"3767",380266834,"caromimo","2267193","1","35312429","2015-11-14T17:42:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000005000000AE47E13A985A4F413D0AD7A376F100C1F6285C4F865A4F41E17A14AEDBEF00C19A999959825A4F41CDCCCCCC4EEF00C1333333337A5A4F4114AE47E162EE00C1666666C66C5A4F4185EB51B85AED00C1"
"3768",380266835,"caromimo","2267193","1","35312429","2015-11-14T17:42:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000006000000A4703D4AA65A4F415C8FC2F5ACF000C1295C8F22985A4F415C8FC2F512EF00C11F85EB31925A4F4148E17A143CEE00C1A4703DEA8C5A4F417B14AE47AFED00C1295C8FE2835A4F41295C8FC209ED00C100000020775A4F41C3F5285C21EC00C1"
"3769",380266836,"caromimo","2267193","1","35312429","2015-11-14T17:42:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000005000000C3F5283CB55A4F41EC51B81EB7EF00C1A4703D8AA75A4F41B81E85EB11EE00C19A9999B9A05A4F41E17A14AE53ED00C1295C8F22985A4F41F6285C8F9CEC00C1EC51B8DE855A4F41713D0AD731EB00C1"
"3770",380267108,"caromimo","2267193","1","35312506","2015-11-14T17:45:38Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000007000000EC51B85EC15A4F41D7A3703DB0EE00C185EB5178BA5A4F41AE47E17AD2ED00C1EC51B8DEB35A4F41A4703D0AE3EC00C1AE47E19AAC5A4F41E17A14AE01EC00C1713D0A77A45A4F41C3F5285C7FEB00C148E17A149E5A4F418FC2F52804EB00C1E17A146E905A4F4166666666EAE900C1"
"3771",380267111,"caromimo","2267193","1","35312506","2015-11-14T17:45:39Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000060000001F85EBB1DD5A4F411F85EB5150EC00C19A999919D25A4F41CDCCCCCC18EB00C148E17AF4C95A4F41A4703D0A57EA00C166666626C15A4F41C3F5285C87E900C1F6285CCFB65A4F4133333333C9E800C1666666E6AC5A4F410AD7A370F9E700C1"
"3772",380268106,"caromimo","2267193","1","35312738","2015-11-14T17:54:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000400000085EB5138F15A4F4166666666BAEB00C1713D0A97DE5A4F4133333333F7E900C15C8FC235C95A4F4114AE47E120E800C1713D0A57BE5A4F4114AE47E140E700C1"
"3773",380268107,"caromimo","2267193","1","35312738","2015-11-14T17:54:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000007000000D7A3705DD35A4F4100000000BEE600C1295C8F42E15A4F41C3F5285CCBE700C19A999979E85A4F41713D0AD76DE800C10AD7A390F15A4F41C3F5285C3FE900C17B14AEC7F85A4F41295C8FC2FFE900C114AE4721025B4F41EC51B81EAFEA00C1B81E850B055B4F4148E17A1422EB00C1"
